id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
28339,34,Giants: Citizen Kabuto,NULL,2000-12-06 00:00:00.000,16,NULL,NULL,NULL,82.8355,27
28439,44883,Hokuto no Ken: Seikimatsu Kyuuseishu Densetsu,NULL,2000-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28505,44843,NHL Rock the Rink,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28809,43375,Walt Disney's The Jungle Book Rhythm N' Groove,NULL,2000-11-01 00:00:00.000,NULL,NULL,39.0000,1,NULL,NULL
28831,37458,Robot Works,NULL,2000-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28891,93534,Black/Matrix +,NULL,2000-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28893,59941,Disney's Buzz Lightyear 2nd Grade,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29341,877,Star Trek: Voyager – Elite Force,NULL,2000-09-20 00:00:00.000,6,NULL,80.0000,1,75.1020,25
29361,76766,WWF Royal Rumble,NULL,2000-01-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
29552,52371,Air Offensive: The Art of Flying,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29613,148374,Kids Station: Asobou! Hanasou! Guru-guru Town Hanamaru-kun,NULL,2000-05-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29825,122535,Field & Stream - Trophy Hunting 4,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
29904,55037,Street Fighter EX3,NULL,2000-03-04 00:00:00.000,1,NULL,NULL,NULL,68.1794,11
30012,11230,StarLancer,"It is the year 2160. Mankind has colonized the solar system and two political entities have emerged: the Alliance consisting of American, Australian, French, Spanish, Italian, Japanese, British and German forces, and The Coalition of Russian, Chinese and Middle-Eastern interests. The game begins with a surprise attack on Fort Kennedy, where a peace treaty turns into a bloodbath: all of the inner four planets are overrun, including Terra herself, and the Italian and French fleets are utterly lost. The Alliance fleet regroups at Triton, Neptune's moon, and attempts to regain lost territory. The player takes the role of a rookie pilot in the international 45th Volunteers squadron, under the command of Captain Robert Foster and Wing Commander Maria Enriquez, aboard the re-commissioned British carrier ANS Reliant.  As with Wing Commander: Prophecy, the pilot's flying ability is the only meter by which success and failure is measured, though Starlancer does not feature as many branching mission paths. As in Wing Commander I the pilot may be promoted throughout the course of the campaign; unlike WCI, their rank determines which fighters and missiles they may choose to employ during each mission. The game provides a ""virtual carrier"" through which to navigate, including nearby crewmembers whose reaction to you depends on your current rank and standing. However, the true gem of the game lies in its textual and video news broadcasts, which keep the player informed as to the status of the rest of the war, which seems to be progressing just over the horizon. Players frequently find themselves flying alongside squadrons and pilots they have heard about on the news just recently, providing a dose of 'celebrity exposure' and also increasing the sensation that they are just one part of a much larger war effort.  Starlancer's story is continued in Chris Roberts' Freelancer project, though the two belong to different subgenres (the first is purely focused on action, the latter also features trading and the player can freely move through the game's universe when they are not on a mission.)",2000-03-31 00:00:00.000,2,NULL,70.0000,1,85.7503,9
30170,76591,Tenshi no Present: Marl Oukoku Monogatari,NULL,2000-12-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30309,17425,Necronomicon: The Dawning of Darkness,"Enter the world of Necronomicon- where quiet scholar William H. Stanton is suddenly thrust into the dark and enigmatic world of the occult.  The year is 1927. Stanton is in the drawing room of his Providence, Rhode Island home when his childhood friend, Edgar, appears at his door.  Edgar, seems distraught and delirious and gives Stanton a metallic pyramid, telling him not to give it to anyone- especially himself.  Still reeling from Edgar’s appearance, Stanton is visited by a doctor who tells him that Edgar has lost his mind and must be institutionalized. William knows there is more to the story and decides to find Edgar, but on his way discovers a horrifying secret that threatens all of mankind.",2000-10-23 00:00:00.000,2,NULL,NULL,NULL,40.0000,4
30448,78295,I.Q Remix+: Intelligent Qube,NULL,2000-03-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30905,10608,Carmageddon 64,"In 2026, solar flares contaminated the Earth's atmosphere, and anyone exposed to the toxic fumes for too long became a zombie. Survivors took refuge within hastily constructed Climate Emulation Centers, and although they were safe, some found it dull. These thrill-seekers took to racing around the outside worlds abandoned race circuits, and didn't think twice about running down any zombies that wandered onto the race route. The authorities realised that the racers had stumbled upon a fun solution to the zombie problem, so promised the drivers a life in the sun on an off-world colony; the kind that even millionaire playboys would struggle to attain. With a marvellous prize up for grabs, and no one marshalling the races, the events rapidly took a violent turn, and everyone competing had to remember: ""Drive to Survive.""",2000-07-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
31068,91371,Aces High,NULL,2000-05-08 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
31095,26135,Cool Boarders 2001,NULL,2000-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31132,22899,Hataraku Chocobo,The player must raise a Chocobo while completing various tasks to earn items.,2000-09-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31158,115858,Reikoku: Ikeda Kizoku Shinrei Kenkyuujo,NULL,2000-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31246,79697,Dance Dance Revolution CLUB VERSION Dreamcast Edition,NULL,2000-02-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31415,3281,Star Trek: Deep Space Nine - The Fallen,NULL,2000-11-23 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
31476,43866,Bishi Bachi Special 3,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31544,49985,Racin' Ratz,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31726,71066,Hot Wheels Stunt Track Driver 2: GET 'N DIRTY,NULL,2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31964,51281,Disney's Magic Artist Studio,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32091,138825,Kokohore! Pukka: Dig-a-Dig Pukka,NULL,2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32229,15466,Ikachan,NULL,2000-06-23 00:00:00.000,NULL,NULL,NULL,NULL,78.0000,2
32292,45848,Who Wants To Beat Up A Millionaire,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32313,913,Tony Hawk's Pro Skater 2,NULL,2000-09-20 00:00:00.000,93,NULL,86.6667,1,85.3895,268
32487,38527,Dimahoo,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32493,37530,Buffers Evolution,NULL,2000-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32567,138362,Hoyle Casino,NULL,2000-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32821,132040,StarFight VI - Gatekeepers,"Everyone makes mistakes, but not everyone is capable of making those that start wars.  StarFight VI: Gatekeepers introduces you Simon Miller, a man who has this extrodinary capability.",2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
33147,43990,Evolution: Eternal Dungeons,NULL,2000-02-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33312,97183,beatmania CORE REMIX,NULL,2000-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33376,47612,Pachi-Slot Aruze Oukoku Pocket: Azteca,NULL,2000-03-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33633,9894,1nsane,NULL,2000-12-31 00:00:00.000,6,NULL,NULL,NULL,89.9632,10
34100,166384,Taisen Renai Simulation: Trifels Mahou Gakuen,NULL,2000-04-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34199,55140,Medarot 3 Kabuto Version,NULL,2000-07-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34290,1420,Kengo: Master of Bushido,"After defeating each rival school, the player must earn their place as the head of a school. Randomly, the player will have access to the Imperial Tournament, which is the final goal of the game. The tournament is fought with steel swords and start each match with full health. The player can still challenge other schools and victory earns their school's sword. Equipping different swords gives you a unique ""special move"". At this point in the game, the player will be randomly challenged by either the master or unique student of other schools and cannot decline. Losing such random encounters strips the character of that school's sword. Both the life and Ki bars can be hidden from battle, and the status of a wounded character is displayed during battle.",2000-12-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34310,76196,Ali Baba,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34401,71419,ESPN International Track & Field,NULL,2000-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34488,10562,Moto Racer World Tour,NULL,2000-12-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35192,15863,Crimson Skies,"In 1937, Nathan Zachary and the Fortune Hunters were recovering from the foul betrayal of Lucas Miles in the skies over Cuba by hunting for the lost treasure of Sir Francis Drake. Locating Drake's Gold, the Fortune Hunters find evidence of British interest in Hawaii, and are set upon by the Medusas. While victorious, the Fortune Hunters are curious as to the reason for the British presence. Seizing a British Balmoral leads them to a secret British base, which they promptly destroy. Fighting off a counterattacks from HMS Barracuda, the Fortune Hunters are able to make repairs to the Pandora using the British facilities and recovered Drake's Gold, despite last-minute interference from the Royal Air Force.    Rejoicing in their newfound wealth, the Fortune Hunters cancel their party when they receive a distress call from an old friend - Ilsa Fassenbiender, daughter of Doctor Wilhelm Fassenbiender, radios the Fortune Hunters with news that her father has been kidnapped by the Soviet secret police, while she herself is kept prisoner by Boeing Aviation in Pacifica. The Fortune Hunters launched an assault on the CCCP zeppelin Workers' Voyage to retrieve the doctor, which resulted in Nathan Zachary once again encountering his old flame, the Black Swan. Successful in their flying rescue, the Fortune Hunters attempt to repeat their success with a lightning raid on the Boeing plant, hoping to both rescue Ilsa and steal the prototype Hughes Bloodhawk, Blue Streak. Again successful, the Fortune Hunters are forced to strike agains the USSR once again - this time attacking a petrol tanker off the coast of Pacifica to refuel the Pandora. Returning to Pacifica, the Fortune Hunters attack a zeppelin belonging to Blake Aviation Security in a pre-emptive strike which is an unmigitigated success.    Shortly after this victory, the Fortune Hunters found themselves battling a new enemy. The previously unknown pirate gang, the Black Hats, had shot down the Workers' Voyage, an act that might not have been possible had the Fortune Hunters not destroyed its escorts. Consumed with guilt, the Fortune Hunters descended upon the wreckage, driving off the Black Hats and ensuring the survival of the hospital ship sent in to rescue survivors.    Flush with victory and with two of the most brilliant aircraft designers in the world in tow, the Fortune Hunters head south, for the Nation of Hollywood. Although their original intention was merely to rescue a movie starlet trapped by her contract, the Fortune Hunters followed another successful rescue with the theft of the world's largest airplane and participating in the first Johnson Cup Race, which Nathan Zachary won by a considerable margin. This victory, on Johnny Johnson's home turf, drove him to attempt a nefarious plan to destroy Zachary. When that failed, he used the delay caused by the race to send a Hughes Aviation combat zeppelin to destroy the Fortune Hunters' Pandora. While the assault resulted in the destruction of the Hughes Aviation zeppelin, the Pandora was badly damaged. Fleeing inland, the Fortune Hunters were forced to hijack the cargo zeppelin Figaro to provide the Pandora with a tow.    Arriving in Sky Haven, the Fortune Hunters encountered Black Swan and her group. With both sides willing to let bygones be bygones, the party went late into the night.    The next morning, however, Zachary awoke to find his crew missing, and his only ally the Black Swan, whose crew had also mysteriously disappeared. Hunting the area around Sky Haven, Zachary picked up a transmission from Sparks, the Pandora's pilot. He was aboard the Rocky Express. Zachary hastened to rescue his pilot, but the Express was attacked by Black Hats. The Express was escorted by Hellhounds from Sacred Trust Incorporated... who were expecting the Black Hats. Zachary and the Black Swan drove off both the pirates and the supposed security, disabled the Express' defences, and scooped up Sparks seconds before the Express' locomotive exploded.    Convinced the Black Hats are responsible for the disappearance of their crews, Zachary and the Black Swan determine to hunt down a member of the Black Hats leadership... Ulysses Boothe. Finding Boothe, Zachary was able to shoot him down and capture him, and proposed to trade him back to the Hats in exchange for the return of the crews. Furious, but without options, Boothe agreed. Zachary dropped Boothe at the agreed-upon location, only to be told that the crews were being held inside a cargo zeppelin which had been wired with explosives. With consummate skill, Zachary was able to shoot free the zeppelin, board it, and release the crews. While the crews escaped, Black Swan herself was shot down and captured on the ground.    Together, the Fortune Hunters and the Black Swans proceeded to decimate the Black Hats' operations in Sky Haven, culminating in the utter destruction of their mountaintop base, the theft of dozens of aerial torpedoes and the rescue of the Black Swan.    Realising there had to be a secret alliance between the Black Hats and Sacred Trust, Zachary was forced to approach the one man who might be able to help them... Paladin Blake. While initially distrustful, Zachary was able to convince Blake of his sincerity and recruit him to assist the Fortune Hunters in their efforts to exterminate both the Black Hats and Sacred Trust.    Heading for the Sacred Trust HQ in Manhattan, Zachary contacted an old friend of his, who lead him to an Sacred Trust warehouse crammed with illegal merchandise, which was being loaded onto a German freighter. Destroying the warehouse and the freighter, Zachary was able to draw official attention to the activities of Sacred Trust.    However, the Fortune Hunters needed more evidence. Evidence such as that known by Waldo Carney, Sacred Trust's accountant, who was trying to flee the city. When his zeppelin was attacked by Black Hats, the Fortune Hunters were able to rescue him and transport him safely to police HQ.    Convinced their secrets had been revealed, Sacred Trust attempted to flee the city, loading their remaining contraband and documents onto zeppelins. However, the Fortune Hunts and Blake Aviation Security were able to disable their zeppelins, as well as the stolen Spruce Goose, and prevent Sacred Trust from removing the vital evidence.    Furious at these repeated defeats, the true master behind both the Black Hats and Sacred Trust revealed himself - Lucas Miles, the man who had betrayed the Fortune Hunters in Cuba. In his mighty zeppelin Dante, Miles attempted to flee, but his zeppelin and his fighters were no match for the combined force of the Fortune Hunters and Blake Aviation Security. The Dante was shot down, and Miles was killed.    Victorious once again, the Fortune Hunters accepted a substantial reward from the government of the Empire State, and decided to take a tropical break to spend it. Sea Haven is always nice this time of the year...",2000-09-17 00:00:00.000,3,NULL,80.0000,1,75.2981,16
35364,94385,AmsterDoom,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
35603,45066,Test Drive: Le Mans,NULL,2000-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35940,74307,Dogs of War,NULL,2000-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36143,44627,Fighting Fury,NULL,2000-10-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36504,73430,Harvest Moon for Girls,"The game starts with the player washed up and unconscious, on the beach of Mineral Town. Suddenly, she has a flashback. In this flashback, she is on the side of a cruise ship staring at the sky and thinking about the her life's direction. She then meets a poet and ends up spending a lot of time with him as he teaches her a lot about living.  One day, a storm hits the ship, causing a shipwreck. Claire then drifts onto the beach of Mineral Town, where she is rescued by Zack and one mystery boy. Claire then wakes up in an abandoned farm and Mayor Thomas introduces himself to her. Because she has nowhere to go, Mayor Thomas allows Claire to live on the farm. Claire, who now has a bit of amnesia, remembers the words of the poet and finding a meaning in life. She then decides to raise the farm and hunts for the mystery boy.",2000-12-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36596,43927,Animorphs: Shattered Reality,NULL,2000-10-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36674,119140,Botafogo,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36708,45860,Nightmare Creatures II,NULL,2000-05-24 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
37161,43965,Infinity Cure,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37230,72841,Super Robot Wars Alpha,NULL,2000-05-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37319,19155,Roland garros tennis 2000,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37364,45194,Street Fighter III: Double Impact,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,70.6411,7
37435,71735,Search & Rescue 2,NULL,2000-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37442,44935,HBO Boxing,NULL,2000-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37628,241,Counter-Strike,NULL,2000-11-14 00:00:00.000,113,NULL,70.0000,2,84.0214,409
37961,4116,Syphon Filter 2,"Hours after the events of the first game, Gabriel Logan and Lian Xing are enemies of the state to the Agency after uncovering its connection to Syphon Filter, labeled as terrorists to the general public. Agency operative Dillon Morgan captures Lian at the PharCom warehouses, forcing Gabe and the CBDC soldiers to rendezvous with ex-Agency operative Teresa Lipan in Arizona. Simultaneously, the Agency scrambles a squadron of F-22 Raptors to intercept their transport over the Colorado Rockies, so Gabe and CBDC Lieutenant Jason Chance head down the mountain in search of their plane and a box of PharCom data disks. Agency operative Steven Archer attempts to stop them at all costs.  A group of conspirators, including Mara Aramov and Agency director Lyle Stevens, make a deal to deliver the virus to a rogue Chinese general named Shi-Hao. Meanwhile, Lian recovers in a U.S. Air Force base where Morgan, Derek Falkan, and Thomas Holman are working with Dr. Elsa Weissinger of PharCom to extract infected plasma from test subjects. Lian learns that the other subject was PharCom CEO Jonathan Phagan, who survived his gunshot wound long enough for the Agency to take the plasma. Weissinger protests that Phagan is useful and should be kept alive for further research, but Morgan, not intending that the U.S. government find Pharcom's CEO infected with an unknown virus, deactivates his life support, tying up a loose end.  Lian escapes the medical building and interrogates Holman to learn that Morgan is planning another operation to the PharCom Expo Center to find an encryption disk. She leaves the base in a helicopter after killing Falkan and teams up with Gabe to battle Archer's forces. Gabe shoots Archer during his escape, and recovers the PharCom data.  The protagonists follow Holman's lead to the Expo Center and kill Morgan before he can recover the disk he sought. After decrypting the PharCom data, Teresa realises that some information is missing. The other half must be with Russian SVR director Uri Gregorov, who appeared at the warehouses before Gabe left. Since Lian and Uri know each other, they agree to meet in Moscow.  Aramov instigates a gunfight while they meet and Lian pursues Gregorov. Lian later learns he is an impostor working for Mara and trying to find the other half of the data. The man admits that the real Gregorov is in a Russian gulag, Aljir Prison, which once held Lian captive. Gregorov uncovered a plot to sell the virus to Shi-Hao, so Aramov intervened. Lian stops Gregorov's execution, but is almost killed by the virus and collapses. Gabe takes her back to the States, while Gregorov promises to handle Shi-Hao.  Gabe and Teresa arrive back at the Virginia safehouse overseen by Lawrence Mujari, a freelance pathologist. They decide to trade the PharCom data to the Agency for Lian's vaccine. Director Stevens double-crosses Gabe in the Agency's New York City labs, but Logan escapes and forces Dr. Weissinger to give him the vaccine. Gabe also finds out that Chance survived the mission in Colorado, and sets him free.  Pursued by NYPD SWAT cops and Agency personnel, Gabe hurries back to their helicopter. Along the way, Logan is forced to provide cover for a SWAT officer whose partner is wounded. He does so, but Stevens, who later takes the cop hostage, orders him to drop his weapons. Despite Logan complying in surrender, Stevens kills the officer anyway. Before he can get shot, Gabe is thrown into the sewers by an explosion that Teresa sets off. Gabe assumes that Chance was killed in the labs since Teresa says he never made it to the helicopter. Gabe and Teresa eventually corner Stevens and Gabe shoots him in cold blood.  Gabe and Teresa reach the helicopter to find Chance waiting in impenetrable Agency-issued body armor. He was really working for them, and he shoots Teresa. Gabe suspected it since the Agency always knew where he was in Colorado. Both men fight, and Gabe kills the man he trusted with an assault shotgun that drives Chance into the helicopter blades, decapitating him.  A news report reveals that the Agency's existence is now public, and U.S. Secretary of State Vincent Hadden promises that the government will investigate. Gabe cures Lian and demarcates a grave for Teresa. He, Lian, and Lawrence hold a small memorial and promise to keep fighting, while soldiers watch them from a distance. In a post-credits scene, Hadden and Aramov emerge from a helicopter, with Aramov saying that the Administration will soon fall allowing Hadden to become President. Although a team of soldiers requests for permission to kill Gabe and his team, Hadden calls off the operation, telling Mara he has other plans for Gabe. Aramov laughs as the screen fades to black.",2000-03-14 00:00:00.000,24,NULL,NULL,NULL,79.6946,57
38208,49958,Jim Henson's The Muppets,NULL,2000-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38398,44889,Tyco R/C: Assault with a Battery,NULL,2000-10-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38693,43967,Cool Cool Jam,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38819,49922,Walt Disney's The Jungle Book: Mowgli's Wild Adventure,NULL,2000-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38895,11676,Deluxe Ski Jump 2,NULL,2000-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
38896,1050,Hitman: Codename 47,"A bald man wakes up in a padded cell with an enigmatic barcode on his neck, haunted by nightmares. He soon realizes he has a single purpose in life – he is a clone, born and bred for contract killings.",2000-11-19 00:00:00.000,70,NULL,60.0000,2,75.4347,206
38961,125565,Dokodemo Hamster 2,NULL,2000-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38966,78298,Monster Rancher Hop-A-Bout,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39104,40235,Bang Bead,NULL,2000-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39445,46374,Sega Swirl,NULL,2000-02-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39517,49900,Yogi Bear: Great Balloon Blast,NULL,2000-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40030,71950,Blobby Volley,NULL,2000-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40044,49898,Chase H.Q.: Secret Police,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40121,47607,Neo Twenty One,NULL,2000-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40312,71404,Star Trek: Starfleet Command Volume II - Empires at War,NULL,2000-12-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40491,50889,Pajama Sam's One Stop Fun Shop,NULL,2000-06-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40788,49912,Men in Black 2: The Series,NULL,2000-08-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40941,49965,The Mask of Zorro,NULL,2000-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41158,1349,The Bouncer,"""Sion is a bouncer in a Dog Street bar called 'Fate'. An organized kidnapping by the Mikado Group's special forces draws Sion and his friends into an incredible battle beyond the mean streets of the future.""",2000-12-23 00:00:00.000,5,NULL,NULL,NULL,40.4333,13
41195,49908,International Rally,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41983,45229,Championship Bass,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42055,37566,Moero!! Pro Yakyuu Rookies,NULL,2000-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42106,146655,Lasy Podpoduszańskie,NULL,2000-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
42228,50004,Meitantei Conan: Karakuri Jiin Satsujin Jiken,NULL,2000-03-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42538,50023,Rip-Tide Racer,NULL,2000-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42762,44737,Wild Rapids,NULL,2000-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42786,63164,SuperLite 1500 series: Sudoku 3,NULL,2000-06-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42828,69577,Cardcaptor Sakura: Clow Card Magic,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43221,135395,Dance Dance Revolution Solo 4thMIX PLUS,NULL,2000-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43250,71289,Ski Resort Tycoon,NULL,2000-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43333,50296,Freddi Fish's One Stop Fun Shop,NULL,2000-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43753,66659,Dance Dance Revolution USA,NULL,2000-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43796,135394,Dance Dance Revolution Solo 4thMIX,NULL,2000-08-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43995,119209,Fish Life,NULL,2000-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44040,126279,Kingsborn,NULL,2000-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
44307,135384,Dance Dance Revolution 3rdMIX PLUS,NULL,2000-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44389,78870,Dungeon Savior,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44662,146276,Cho-Nazo-Oh,NULL,2000-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45211,39415,The Simpsons Bowling,NULL,2000-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45254,165547,Casino by eGames,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45332,134570,Areena 5,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45447,96510,Microsoft Casino,NULL,2000-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45515,58948,Pocket Digimon World,NULL,2000-10-06 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
45714,9067,StarCraft 64,NULL,2000-06-13 00:00:00.000,NULL,NULL,NULL,NULL,86.5964,10
45888,75508,PachiSlot Aruze Kingdom - Porcano 2,NULL,2000-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46123,143442,Prince of Persia: Arabian Nights,NULL,2000-11-21 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
46216,63222,Tottoko Hamtaro,NULL,2000-09-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46309,44803,Puyo Puyo~n - Car-kun to Issho,NULL,2000-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46327,140542,Battle Painters,NULL,2000-11-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46344,13096,Project Justice,"One year has passed since the events of Rival Schools: United By Fate and that things have gone back to normal in Aoharu City. Batsu Ichimonji, Hinata Wakaba, Kyosuke Kagami, and the rest of the fighters had resumed their normal school lives and that all of them had enjoyed the calm peace that came after their last adventure, but the peace itself doesn't last for long and that the fighters would soon find themselves getting involved in a new struggle.  Kurow Kirishima: a cold-hearted and ruthless ninja assassin from a mysterious group known only as the ""Reverse Society"" has his sight set on the Imawano family and plans to eliminate them and their allies so that he can prepare for the advancement of his own ambition to rule Japan. To this end, he attacks Raizo Imawano: the principal of Justice High and father to Batsu, so that he can easily put him out of commission and not have any interference come from him. Secondly, he sends both his older sister Yurika Kirishima and his loyal subordinate Momo Karuizawa into the ranks of the fighters so that the two of them can cause tension and distrust to occur between the friends. His third plot involves brainwashing Gedo gang leader Daigo Kazama so that he can order him into forcing his gang to attack various schools in order to cause even more tension to occur. Lastly, Kurow himself plans to destroy Batsu's reputation by disguising himself as Batsu's doppelganger (named Vatsu) so that he can attack the fighters and make them believe that Batsu is behind it.  Batsu and his friends must fight back against the evil plot of Kurow and attempt to not let their friendship get destroyed by the conspiracy of a deadly ninja assassin.",2000-12-01 00:00:00.000,1,NULL,NULL,NULL,80.8737,13
46365,44809,Crusaders Of Might And Magic,NULL,2000-03-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46368,43963,Mizuki Shigeru no Youkai Shashinkan,NULL,2000-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46912,50557,Super Chinese Fighter EX,NULL,2000-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
