id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
166008,20975,Darwinia+,"Over thousands of generations the peaceful Darwinians have been evolving in a beautiful digital world, but now their whole way of life is under threat from a devastating computer virus that has infected their world and decimated their numbers. Without your protection they don't stand a chance and it's up to you to lead them into battle to recapture their lost world! Once you've proven your command ability, take your Darwinian army online and challenge your friends to strategic combat, as tribes of Darwinians slaughter one another in a desperate struggle for supremacy.",2010-02-10 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
166068,131614,Disc Room,NULL,2020-10-22 00:00:00.000,3,NULL,90.0000,1,42.8367,5
166110,436,Shogun: Total War,Japan 1542 - A nation divided by warfare. One determined warlord will master the Art Of War and lead his Samurai troops in a brutal quest to unite the country. He will rise to become Japan's supreme ruler. He will rise to become SHOGUN.,2000-06-13 00:00:00.000,15,NULL,90.0000,1,86.2095,43
166602,1172,Golden Sun,NULL,2001-08-01 00:00:00.000,31,NULL,90.0000,1,79.9230,88
166871,136868,Train Sim World 2,NULL,2020-08-20 00:00:00.000,5,NULL,90.0000,1,85.6881,9
173263,1035,The Legend of Zelda: The Minish Cap,NULL,2004-11-04 00:00:00.000,89,NULL,90.0000,1,84.0738,281
173214,16476,Castlevania: Dracula X,NULL,1995-08-07 00:00:00.000,9,NULL,90.0000,1,70.2280,41
173188,4438,Sonic the Hedgehog 2,NULL,1992-11-21 00:00:00.000,156,NULL,90.0000,2,86.6052,420
172958,19822,Oreshika: Tainted Bloodlines,NULL,2014-07-17 00:00:00.000,2,NULL,90.0000,2,NULL,NULL
172979,5042,King's Bounty: Armored Princess,"King's Bounty: Armored Princess begins 10 years after the previous title, with the world of Darion being almost completely overrun by hordes of demons. In a last-ditch effort to obtain assistance for a besieged kingdom, a powerful spell is cast which opens a portal to another world, the world of Teana. Playing as Princess Amelie, the player ventures through this portal in search of the legendary knight Sir Bill Gilbert. Upon arriving in this alternate world, Bill Gilbert is nowhere to be found, but the inhabitants provide a number of their own quests, including a search for eight magical stones with the powers of the gods.",2009-11-19 00:00:00.000,9,NULL,90.0000,2,82.4427,43
172981,589,Age of Wonders,NULL,1999-11-11 00:00:00.000,6,NULL,90.0000,1,79.8930,17
173002,245,Command & Conquer: Red Alert 2,NULL,2000-10-25 00:00:00.000,143,NULL,90.0000,1,87.0599,280
172989,1221,Kingdom Hearts II,"One year after the events of Kingdom Hearts: Chain of Memories, Sora, Donald and Goofy awaken in Twilight Town. Bent on the quest to find Riku and King Mickey Mouse, the three begin their journey. However, they soon discover that while they have been asleep, the Heartless are back. Not only that, but new enemies also showed up during their absence. Sora, Donald and Goofy set off on a quest to rid the world of the Heartless once more, uncovering the many secrets that linger about Ansem and the mysterious Organization XIII.",2005-12-22 00:00:00.000,181,NULL,90.0000,4,88.3487,502
172871,1624,Theme Hospital,NULL,1997-02-04 00:00:00.000,62,NULL,90.0000,2,81.3629,155
172453,734,Ground Control,NULL,2000-06-01 00:00:00.000,3,NULL,90.0000,1,81.4740,14
172395,11984,California Games,NULL,1987-07-01 00:00:00.000,5,NULL,90.0000,1,58.7091,33
172273,7817,Nebulus,NULL,1987-12-31 00:00:00.000,1,NULL,90.0000,1,79.6340,7
172233,114420,When the Darkness comes,"Taking around an hour on the first play-through, ""When The Darkness Comes"" feels like you’re wandering around a glitchy hard drive full of abstract dreams and beautiful nightmares. The narrator initially makes it feel like a comedic game, but it soon starts to take a darker tone as you travel down the bizarre broken rabbit hole that explores the darkest themes of the human mind. From a Factory to underwater, from a crystal forest to an Angel sanctuary, or from a dark metro to a white desert, When the Darkness comes offers a multitude of digital landscapes that will activate your senses and imagination.",2019-01-12 00:00:00.000,1,1,90.0000,1,70.0827,13
172412,2182,Wii Sports Resort,NULL,2009-07-24 00:00:00.000,21,NULL,90.0000,5,78.5355,111
172363,3783,Aggressive Inline,NULL,2002-05-28 00:00:00.000,2,NULL,90.0000,1,89.0363,6
171471,154839,Moss: Book II,"Quill is back - and she's being hunted. Those who seek to unmake this world are desperate for the Glass she holds, and they'll stop at nothing to claw it from her grasp. But the young hero has a plan of her own, one that could finally end the merciless rule of the Arcane and restore peace to Moss once more. To stand a chance, Quill will need a true partner by her side - and we hope that partner is you. With her, you'll venture deep inside the hexed castle of the Arcane where dangerous terrain, challenging puzzles, and enemies twisted in fire and steel await. The journey will be trying - filled with triumph and heartbreak alike - but new allies, old friends, and the very nature of the castle itself can offer help along the way. Yet in the end, it is you alone who can lift Quill up to save this world, and together, rise to legend.",2022-03-31 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
171443,151140,Gunborg: Dark Matters,NULL,2022-03-04 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
171562,144983,Rocket League Sideswipe,NULL,2021-11-15 00:00:00.000,3,NULL,90.0000,1,NULL,NULL
171237,3072,Forza Motorsport 2,NULL,2007-05-23 00:00:00.000,13,NULL,90.0000,4,75.3931,42
171905,16747,Super Mario Advance 3: Yoshi's Island,NULL,2002-09-20 00:00:00.000,12,NULL,90.0000,1,80.1358,33
171774,1520,Pokémon SoulSilver,NULL,2009-09-12 00:00:00.000,61,NULL,90.0000,2,90.0947,185
172193,63,Escape from Monkey Island,NULL,2000-11-01 00:00:00.000,23,NULL,90.0000,1,76.2748,106
172224,7758,Asteroids,NULL,1979-11-01 00:00:00.000,11,NULL,90.0000,1,77.4213,48
173325,425,Final Fantasy VIII,"Final Fantasy VIII is set on a fantasy world with science fiction elements, and focuses on Squall Leonhart, a young SeeD mercenary hired out to various missions by Balamb Garden. Squall and his friends are enlisted to help a group known as the Forest Owls led by Rinoa Heartilly, an endeavor that escalates into a conflict against the forces led by Sorceress Edea.",1999-02-11 00:00:00.000,137,NULL,90.0000,2,82.0909,372
173351,895,The Longest Journey,"With the power to pass between worlds like others pass from waking to sleep, April must embark on the longest journey of her life; a journey not only across twin worlds, but also into her very own heart and soul. Embark on a voyage across phenomenal worlds, encounter a fantastic cast of unforgettable characters, and unravel one of the most epic stories ever told.",1999-11-19 00:00:00.000,61,NULL,90.0000,1,83.7757,142
173365,134822,Operation: Tango,NULL,2021-06-01 00:00:00.000,NULL,2,90.0000,1,79.7825,7
75689,19917,Fru,NULL,2016-07-13 00:00:00.000,1,1,90.0000,5,80.0000,0
76607,25266,Lonely Sun,NULL,NULL,NULL,NULL,90.0000,1,NULL,NULL
76319,122559,Mini Motorways,NULL,2019-09-19 00:00:00.000,2,1,90.0000,2,87.2709,14
77160,111425,Castle Flipper,NULL,2021-05-26 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
77634,7085,Wordament,NULL,2012-04-25 00:00:00.000,1,NULL,90.0000,1,70.0968,6
79588,6612,Fahrenheit,NULL,1995-09-01 00:00:00.000,NULL,NULL,90.0000,0,NULL,NULL
79608,15544,MirrorMoon EP,NULL,2013-09-04 00:00:00.000,3,NULL,90.0000,1,50.0000,1
79742,23059,Nodes of Yesod,NULL,1985-12-31 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
83458,7592,Space Rangers,NULL,2002-12-20 00:00:00.000,5,NULL,90.0000,1,86.3240,15
83989,3319,Metropolis Street Racer,NULL,2000-11-03 00:00:00.000,3,NULL,90.0000,1,89.9224,5
80281,8997,NBA Jam,NULL,2003-09-23 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
81740,122118,Groove Coaster: Wai Wai Party!!!!,NULL,2019-11-13 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
81328,93662,The Last Friend,"From the warm and fluffy Newfoundland who has a healing passive, the Tibetan Mastiff with a beast mode unlocked, and to the ever charismatic Beagle, it's up to you to rescue these fearless pups and then set them loose on the bad guys! The world has changed and some could even say it’s gone to the dog house…WOOF!!!  Get ready to explore deserted badlands, ruined cities, a military base or two and not to mention forgotten jungles teeming with challenges as you set out in an upgradable RV! It’s a dog eat dog world out there so best bring your best when it comes to going all paws with the various bad guys you’ll be sure to face!  Your bite isn’t your only defense when dealing with overly tanned mutants, electrifying enemies, and one or two tofu aficionados!  From super soakers, steel walls, and wire traps you’ll have your pick of the litter when it comes to offensive and defensive options to protect your yard!",2021-09-30 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
87503,2956,Audiosurf,NULL,2008-02-15 00:00:00.000,28,NULL,90.0000,3,74.8420,92
87210,22321,Floating Cloud God Saves the Pilgrims,NULL,2012-04-18 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
86537,8360,One Finger Death Punch,NULL,2013-09-01 00:00:00.000,18,NULL,90.0000,2,70.7245,45
86056,21249,Football Manager Live,NULL,2008-11-04 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
86263,20348,Polyball,NULL,2015-06-04 00:00:00.000,10,NULL,90.0000,1,80.0000,1
86286,5188,Marvel Super Hero Squad: Comic Combat,NULL,2011-11-15 00:00:00.000,NULL,NULL,90.0000,1,75.0000,1
85077,19954,Alphabear,NULL,2015-03-20 00:00:00.000,4,NULL,90.0000,3,NULL,NULL
88549,9878,Out There Somewhere,NULL,2014-05-21 00:00:00.000,6,NULL,90.0000,1,74.5749,14
87935,23894,Esper: The Collection,NULL,2016-09-01 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
90655,2345,Mario Kart DS,NULL,2005-11-05 00:00:00.000,56,NULL,90.0000,2,80.7567,266
61288,28192,DJMAX Respect,NULL,2017-07-28 00:00:00.000,2,NULL,90.0000,3,NULL,NULL
61357,25224,The Invisible Hand,NULL,2021-05-07 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
61440,21353,Galactic Civilizations II: Endless Universe,NULL,2008-09-26 00:00:00.000,1,NULL,90.0000,1,60.0000,4
61937,4350,Headhunter,NULL,2001-11-16 00:00:00.000,5,NULL,90.0000,1,64.5496,8
62320,24599,Brave Frontier,"The land of Grand Gaia is a world ravaged by a war between humans and the Gods that took place many years ago. It is a land surrounded by a veil of mystery but engulfed in havoc as certain places have been conquered by four fallen gods, who have betrayed their fellow gods. Amidst the chaos, The Imperial Army of Randall, capital of Elgaia and the Akras Summoners Hall are doing their best to handle the chaos the fallen gods and the demonic legions its causing, but have not been able to push them back. But, amidst the chaos, a god by the name of Lucius summons a hero to liberate Grand Gaia from The Four Fallen Gods.",2013-07-03 00:00:00.000,NULL,1,90.0000,1,NULL,NULL
62449,144782,Doctor Who: The Lonely Assassins,"Amidst a sinister series of events at a seemingly abandoned house in London, someone goes missing, and you find their phone. When it begins to self-destruct, ex-UNIT scientist Petronella Osgood enlists your help to uncover hidden clues and solve cryptic puzzles. Will you unravel the truth behind the chilling disappearance before it’s too late? But remember: don't turn your back, don't look away and DON’T BLINK.",2021-03-19 00:00:00.000,NULL,1,90.0000,1,NULL,NULL
62376,23873,Ikenfell,NULL,2020-10-08 00:00:00.000,7,4,90.0000,2,80.1377,8
62563,20932,Shadow Blade,NULL,2014-01-16 00:00:00.000,3,NULL,90.0000,1,90.0000,2
60633,2960,Fable,NULL,1996-12-31 00:00:00.000,1,NULL,90.0000,0,NULL,NULL
60712,26848,Shovel Knight: Treasure Trove,NULL,2019-12-09 00:00:00.000,50,1,90.0000,1,85.2789,93
60881,22196,Star Wars Pinball: The Empire Strikes Back,NULL,NULL,NULL,NULL,90.0000,1,NULL,NULL
60909,9609,Distance,NULL,2018-09-18 00:00:00.000,11,3,90.0000,1,85.0270,14
58991,21176,Auditorium HD,NULL,2010-11-23 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
56184,24127,The New Adventures Of The Time Machine,NULL,NULL,NULL,NULL,90.0000,1,NULL,NULL
55655,16311,Paint it Back,NULL,2013-10-01 00:00:00.000,NULL,NULL,90.0000,2,80.0000,1
54603,30706,One Of The Last,NULL,2016-11-03 00:00:00.000,NULL,NULL,90.0000,1,60.0000,0
55031,144372,The Climb 2,NULL,2021-03-04 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
55081,21340,Out of the Park Baseball 9,NULL,NULL,NULL,NULL,90.0000,1,NULL,NULL
65989,15276,Retro City Rampage DX,NULL,2014-02-05 00:00:00.000,5,NULL,90.0000,1,69.3859,12
66042,3491,F-Zero: Maximum Velocity,NULL,2001-03-21 00:00:00.000,8,NULL,90.0000,1,59.6052,17
67752,2343,Mario Kart: Super Circuit,NULL,2001-07-21 00:00:00.000,30,NULL,90.0000,1,75.9730,118
68057,9151,Super Punch-Out!!,NULL,1994-09-14 00:00:00.000,10,NULL,90.0000,1,81.3237,41
64148,5418,Super Mario RPG: Legend of the Seven Stars,"Set in the Mushroom Kingdom and featuring its cast of well-known characters, this adventure RPG begins with a familiar scenario: Mario must rescue Princess Toadstool from Bowser. However, a mysterious new enemy named Smithy soon appears, and Mario and Bowser are forced to fight as allies for the first time in their long history. In the quest to defeat their powerful new foe, they’ll journey across a wide variety of locations and tackle a mix of obstacles requiring both expert timing and strategy to overcome. Along the way, they’ll gain experience and grow more powerful, while also meeting new characters whose unique abilities will be needed to take on Smithy and his gang.",1996-03-09 00:00:00.000,49,NULL,90.0000,1,87.5978,149
68173,4850,Nocturne,NULL,1999-10-31 00:00:00.000,3,NULL,90.0000,1,73.6993,5
68292,18489,Blair Witch Volume 1: Rustin Parr,NULL,2000-10-03 00:00:00.000,NULL,NULL,90.0000,1,70.9760,5
70769,136407,Cloud Gardens,NULL,2020-09-09 00:00:00.000,3,4,90.0000,2,NULL,NULL
74856,2683,Mercenaries: Playground of Destruction,NULL,2005-01-11 00:00:00.000,10,NULL,90.0000,1,74.4426,24
74882,15191,SingStar: Motown,NULL,2009-09-17 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
75302,20398,Chrono Trigger,NULL,2008-11-20 00:00:00.000,2,NULL,90.0000,2,95.1842,22
72716,21224,X-COM Collection,NULL,NULL,NULL,1,90.0000,1,NULL,NULL
72934,9013,Thirty Flights of Loving,NULL,2012-08-20 00:00:00.000,10,NULL,90.0000,1,77.2544,26
44703,18550,Mayhem in Monsterland,"An apprentice magician dinosaur living in Monsterland, Theo Saurus, made a mistake while practising a spell one day. He turned the lands Jellyland, Pipeland, Spottyland, Cherryland, and Rockland into sad places, void of color or life. Theo began living underground in a hidden cave to avoid the wrath of the other monsters until discovered one day by the hero of the story, Mayhem. Mayhem promised to bring Theo the necessary magic dust to transform Monsterland to its previous happy state.",1993-06-06 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
44423,24560,Crusaders Quest,NULL,NULL,NULL,NULL,90.0000,1,NULL,NULL
43597,9700,Higurashi: When They Cry,NULL,2002-08-10 00:00:00.000,9,NULL,90.0000,4,89.8168,21
47773,3340,Paper Mario,NULL,2000-08-11 00:00:00.000,69,NULL,90.0000,1,87.2522,162
49197,122433,The Fisherman: Fishing Planet,NULL,2019-10-15 00:00:00.000,NULL,NULL,90.0000,1,70.0000,0
50690,26768,Disgaea 5 Complete,"""In a galaxy, darker than the pitch blackness of the universe, countless Netherworlds exist. In each Netherworld, there is an Overlord who reigns over its hot-blooded demons, and maintains the balance of the Netherworlds by keeping each other in check. But the sudden appearance of Demon Emperor Void Dark and his army, Lost, has ravaged many Netherworlds, forcing them to surrender.    At the same time, there's been a young demon that stands alone against the growing powers of Lost. His name is Killia. He is an unknown demon that swore to take revenge on Demon Emperor Void Dark, and defeat the Lost that's been destroying various Netherworlds. Unexpectedly, he happened to save Princess Overlord Seraphina. Killia, accepted by Seraphina as a capable servant, has begrudgingly agreed to accompany her to overthrow Void Dark...""",2017-03-03 00:00:00.000,9,1,90.0000,2,84.5508,13
51509,22312,Virtua Tennis: World Tour,NULL,2005-09-01 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
52156,26683,Statik,"Statik is a VR puzzle-mystery, where you join Dr Ingen and his delightful assistant Edith on a journey to unravel the complexities of the human mind. Awaking to each new day with a unique, hand-mounted puzzle device to solve, you must use your brain, eyes and ears to solve each mystery. But, this being VR, it’s hard to know which of these can be trusted…",2017-04-24 00:00:00.000,4,1,90.0000,2,81.5081,7
53483,24027,Le Havre: The Inland Port,NULL,2015-11-10 00:00:00.000,NULL,NULL,90.0000,2,NULL,NULL
34494,307,Counter-Strike: Source,NULL,2004-11-01 00:00:00.000,125,NULL,90.0000,3,78.7045,355
33586,54486,We Were Here Too,"In 1536, there was a vivid kingdom, ruled by King Bartholomeus of Amber-Adelaide and his family. It was the time of monarchs and the king made sure that was well known. He ruled together with his wife, Queen Leonora and his two daughters, and got advice from his 4 generals, whose loyalty was questionable.  Then death drew a veil of melancholy through the halls of Castle Rock and made them colder than ever before.  In We Were Here Too, you and your partner go back to Castle Rock to rescue your friends from the quarters of the first general: Warden Brutus.  Dark secrets are unveiled when you enter the castle. Once a place of death, now the spirits of the lost ones return to their home and they make sure you won’t leave the castle… alive.",2018-02-02 00:00:00.000,4,NULL,90.0000,1,69.9234,19
33696,23052,Tornado: Low Level,NULL,NULL,NULL,NULL,90.0000,1,NULL,NULL
32357,16730,J.U.L.I.A.: Among the Stars,"The story centers on Rachel Manners, a 35 year old astrobiologist. She is a member of an elite group of scientists, chosen to embark on one of the most critical missions ever conceived on Earth. Now Rachel is alone, orbiting an unknown planet. Her only companions are J.U.L.I.A., the space probe’s artificial intelligence and Mobot, a huge reconnaissance robot. Together, this unlikely trio will explore the mysteries of this solar system. But are they prepared for what they will find?story  After countless years of careful space observation, the enormous telescope Chandra 17 suddenly locates a solar system quite similar to our own. As all earthly observatories turned their attention towards this new discovery, a signal of artificial origin is detected from deep within the system.  Reaction was immediate and a mission plan was conceived. No expense was spared in the construction of a massive space probe. It was designed and equipped to be ideally suited for the ultimate challenge: to meet and study extraterrestrial sentient life-forms. Equal care was taken with the crew. Only the most prominent scientists were selected and trained to ideally represent planet Earth. Everything was perfectly planned and success was certain. Yet somehow, everything has gone terribly wrong…  Now, imagine being jolted awake by an emergency alarm. As your surroundings come into focus, you realize you were deep in cryogenic sleep on a vast space probe. But why you are there is an elusive memory. Disoriented, you rush to the control room searching for answers. Once there you learn from the ship’s AI that not only have you been asleep for decades, but you are also the last surviving member of the probe’s crew.",2014-08-05 00:00:00.000,4,NULL,90.0000,1,85.6247,9
33236,104967,Valheim,"Explore a world shrouded in mystery. Discover distinct environments with unique enemies to battle, resources to gather and secrets to uncover! Be a viking, sail the open seas in search of lands unknown, and fight bloodthirsty monsters. Raise viking longhouses and build bases that offer reprieve from the dangers ahead. Customise buildings, both inside and out, with a detailed building system. Progress through building tiers to upgrade, expand and defend your base. Struggle to survive as you gather materials and craft weapons, armor, tools, ships, and defenses. Decorate your hearths and sharpen your blades, grow crops and vegetables, prepare food, brew meads and potions, and progress as you defeat more difficult bosses and discover new recipes and blueprints.",2021-02-02 00:00:00.000,16,NULL,90.0000,2,86.3643,65
33311,18453,The Stanley Parable Mod,NULL,2011-08-01 00:00:00.000,10,NULL,90.0000,0,85.1405,23
30870,21324,Star Realms,"Many centuries ago the human race began to colonize worlds other than Earth. An exploding population combined with an international hunger for the untapped resources of new worlds led to mankind’s rapid expansion beyond Earth’s solar system and out into the rest of the galaxy. The desirability of potential colony worlds varied widely based on location, natural resources, atmosphere, size, etc. Not surprisingly, this led to tensions and even outright conflict between interested parties, whether they were nations, corporations or other organizations. This led to the militarization of human space. Given the great distances involved and evolving political landscapes and interests, many colonial governments changed. Some shifted allegiances based on common cause or common interest, while many formed independent governments. Of course the driving forces behind most of these changes were the same as ever: money and safety. Those with enough money formed organized space navies; initially this was for protection and influence over each other. Then the Blobs came.  It’s not clear what first drew the hostile attention of these mysterious aliens, but most historians agree that it was in some way triggered by the non-stop expansion of human space, presumably towards Blob territory. While little was known about the organization and political structure of the Blobs at the time, they clearly had a united purpose as regarded humanity. Unfortunately for humanity, they were unprepared to present a united front against a major outside threat like the Blobs.  First contact with the Blobs came in the form of several of humanity’s outer colonies being completely obliterated by fleets of mysterious organic looking ships armed with weaponry that was far superior to that of the fledging regional human space navies. As various colony worlds and political entities sought protection and aid from their more powerful and better equipped trade partners in the human core worlds, they were disappointed with the response. The great distances involved, long standing political differences and short sighted corporate greed resulted in little support from the core worlds, which were now ruled by a single corporate empire, which was more focused on profits than on human lives. Indeed, news of the alien threat caused further escalation and expansion of the core worlds’ space military, but little to none of it was sent to the aid of the outer worlds that were under the greatest threat of Blob attack.  It was about this time that history saw the rise of a planetary administrator turned warlord, Pierre Martine. Martine had already organized one of the biggest and most modernized space navies in the outer colonies, but his rise to power spiked dramatically with the arrival of the Blob menace. Now smaller colonies became quick to swear allegiance to Martine in return for a unified defense from the Blobs. While independent outer colonies continued to get wiped out by the silent and brutal Blobs, the worlds protected by fleets of Martine’s rapidly expanding space navy were largely avoided by the dreaded alien ships. This only added to the rush to swear allegiance to Martine and his rapidly expanding empire. Soon over a third of human space was under his “protection”, which he formalized into the “Star Empire” with the announcement of his assuming the title of Emperor Martine. In just a few decades, Martine had become the sole ruler of far more territory and subjects than anyone in human history.  The Star Empire continued as a united empire under his oldest son, Lucien. Pierre Martine was a brilliant administrator and strategist as well as a long term thinker. He balanced the needs of the various worlds under his control, while at the same time ensuring his planetary governors all understood they owed him their complete loyalty and fealty. He raised Lucien with an understanding of the principles and strategy needed to keep the empire intact and even thriving, if not continuing to expand. Rather than waiting for his death to leave the question of leadership in doubt, Pierre chose to retire when he felt Lucien was ready to rule, thus providing a smooth transition. While the outer worlds of humanity all came to be ruled by a single individual, the government of the core worlds was quite different. What started out as an alliance of nations from Earth trying to colonize into space, quickly became replaced by an alliance of wealthy corporations, as nations became unable to finance the rapid expansion out into the galaxy. In space the naval and economic might of corporations quickly dwarfed and then replaced that of the former Earth-based political entities. Without a political entity powerful enough to stop mergers and monopolies in space, these corporations eventually formed a united corporate empire that controlled the majority of human space. This was called the Trade Federation.  For many decades human historians viewed the galaxy as being completely divided up between these three groups: the Blobs, the Star Empire and the Trade Federation. What they didn’t realize was that there was a fourth major force gathering power in the galaxy: the Machine Cult. The Machine Cult started as an alliance between two major mining and manufacturing colonies that had been cut off from the rest of human space when the Blobs began hostilities with humanity. No human researchers know for certain why these two colonies survived initially, when similar colonies were being eradicated by the Blobs, but the colonists didn’t wait around hoping for their luck to hold. The head of the industrial workers union on the two allied colonies, Thor Bowerson, led a movement that preached that they were a chosen people due to their survival. He preached that they had been abandoned by the rest of humanity and that they had no choice by to embrace their industry if they hoped to survive on their own, cut off from the rest of the known universe.  As fear of the Blobs and resentment of their colonies’ seeming abandonment by the rest of humanity spiraled, Bowerson’s “Machine Cult” took power in a near bloodless coup. The focus of Bowerson’s movement became building a highly mechanized space navy of a size that far exceeded the size of a traditional space navy that their population would normally have been able to support. Thanks to the massive quantities of mineral resources and manufacturing on these two colonies, this turned out to be more achievable than any so called “experts” from the rest of human space would have anticipated.  As they pushed to quickly build up their navy, they began to suffer sporadic Blob attacks. This environment of threat and desperation helped lead to a culture of military focus and of dedication to the goals of the cult. The Cult preached survival through technology, which eventually led to worship of technology itself. Over time, the Machine Cult expanded to other nearby worlds and the reasons for starting the cult faded, while dedication and fervor for its ideals increased.  In recent years the Machine Cult has come into contact with the rest of humanity, but shown no interest in becoming a member of either the Trade Federation or the Star Empire, despite pressure from both of those parties to do so. While they lag behind the other major star realms in population, the Machine Cult makes up for it with a technologically advanced, relatively large and largely automated space navy, as well as with their religious and military zeal.  Given the success of the Machine Cult and The Star Empire with breaking free from the Trade Federation and creating their own independent political entities in spite of and in part because of The Blobs, sometimes others are tempted to try and carve out their own star realms on the outer edges of settled space. This is usually only possible with the cooperation of or at least the tolerance of one or more of the existing factions. As trade intensifies and colonists and settlers are enticed away from the existing star realms, friction inevitably happens, sometimes with the four main star realms and always with other new, competing, emergent realms. War soon follows. So far no new star realms have emerged successfully since the Machine Cult, but that doesn’t stop people from trying. Even various factions from within Blob space have been known to throw their lot in with humans seeking a new start and a new realm. Space is vast, but good colony worlds and worlds with good natural resources are at a premium.  This is your opportunity to try and form a coalition of space farers trying to establish your own new star realm. Another emerging star realm has its eyes on the same territory as you do though. Now you must quickly trade for the ships and bases you need to fight for the very existence of your star realm. Will you succeed in this all-or-nothing space race and emerge the victor?",2014-08-13 00:00:00.000,1,NULL,90.0000,1,70.0000,3
31415,3281,Star Trek: Deep Space Nine - The Fallen,NULL,2000-11-23 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
31750,23054,Trashman,NULL,1982-12-31 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
34926,29916,Elisa: the Innkeeper,NULL,2017-03-28 00:00:00.000,NULL,NULL,90.0000,1,50.0000,0
37602,59227,Jimmy and the Pulsating Mass,NULL,2018-08-07 00:00:00.000,NULL,NULL,90.0000,1,70.0000,2
37893,192,Maniac Mansion,"The game takes place in the mansion of the fictional Edison family: Dr. Fred, a mad scientist; Nurse Edna, his wife; and their son Weird Ed. Living with the Edisons are two large, disembodied tentacles, one purple and the other green. The intro sequence shows that a sentient meteor crashed near the mansion twenty years earlier; it brainwashed the Edisons and directed Dr. Fred to obtain human brains for use in experiments. The game begins as Dave Miller prepares to enter the mansion to rescue his girlfriend, Sandy Pantz, who had been kidnapped by Dr. Fred. With the exception of the green tentacle, the mansion's inhabitants are hostile, and will throw the player characters into the dungeon—or, in some situations, kill them—if they see them. When a character dies, the player must choose a replacement from the unselected characters; and the game ends if all characters are killed. Maniac Mansion has five possible endings, based on which characters are chosen, which survive, and what the characters accomplish.",1987-10-01 00:00:00.000,30,NULL,90.0000,1,87.4606,83
